index,id,name,type,equipment,movementPattern,variantGroupId,efc,cnc,ssc,ttc,subMuscleGroup,muscles,technicalAspectCount,flagCount,highestSeverity,flagCodes,flagDetails,sample10Percent
48,ultimo_press_banca_agarre_ancho,Press de Banca con Agarre Ancho,Accesorio,Barra,Empuje Horizontal,vg_bench_press,3.6,3.5,0.3,2.6,Pectorales,Pectorales:primary:1: | Deltoides:secondary:0.5:anterior | Dorsales:stabilizer:0.4: | Core:stabilizer:0.4:,2,5,ORANGE,2.4_VARIANT_PRIMARY_DIVERGENCE | 3.2_DEAD_STABILIZER_GATE | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_TTC,"2.4_VARIANT_PRIMARY_DIVERGENCE: vg_bench_press contiene 2 conjuntos primary distintos. || 3.2_DEAD_STABILIZER_GATE: Tiene stabilizers pero ssc=0.3<1.5; el gate puede volverlos dato muerto. || 3.1_IQR_CNC: cnc=3.5 es outlier IQR para tipo=Accesorio, equipo=Barra (2.20–2.20). || 3.1_IQR_EFC: efc=3.6 es outlier IQR para tipo=Accesorio, equipo=Barra (2.80–2.80). || 3.1_IQR_TTC: ttc=2.6 es outlier IQR para tipo=Accesorio, equipo=Barra (2.00–2.00).",
49,ultimo_flexiones_trx,Flexiones en TRX,Accesorio,TRX,Empuje Horizontal,,2.6,2.8,0.1,2,Pectorales,Pectorales:primary:1: | Tríceps:secondary:0.5: | Deltoides:secondary:0.5:anterior | Core:stabilizer:0.4:,0,1,YELLOW,3.2_DEAD_STABILIZER_GATE,3.2_DEAD_STABILIZER_GATE: Tiene stabilizers pero ssc=0.1<1.5; el gate puede volverlos dato muerto.,
50,nuevo_fondos_maquina_asistida,Fondos en Máquina Asistida,Accesorio,Máquina,Empuje Horizontal,,2.5,2,0.1,1.8,Pectorales,Pectorales:primary:1: | Tríceps:secondary:0.5: | Deltoides:secondary:0.5:anterior,0,1,BLUE,3.1_IQR_SSC,"3.1_IQR_SSC: ssc=0.1 es outlier IQR para tipo=Accesorio, equipo=Máquina (0.25–0.65).",
51,nuevo_cable_fly_inclinado,Cable Fly Inclinado,Aislamiento,Polea,Empuje Horizontal,,1.8,1.5,0,1.8,Pectorales,Pectorales:primary:1:superior | Deltoides:secondary:0.5:anterior,0,1,BLUE,3.1_IQR_TTC,"3.1_IQR_TTC: ttc=1.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",
52,nuevo_press_mancuerna_unilateral,Press de Banca con Mancuerna Unilateral,Accesorio,Mancuerna,Empuje Horizontal,vg_bench_press,3,2.8,0.2,2,Pectorales,Pectorales:primary:1: | Tríceps:secondary:0.5: | Deltoides:secondary:0.5:anterior | Core:stabilizer:0.4:,2,4,ORANGE,2.4_VARIANT_PRIMARY_DIVERGENCE | 3.2_DEAD_STABILIZER_GATE | 3.1_IQR_CNC | 3.1_IQR_SSC,"2.4_VARIANT_PRIMARY_DIVERGENCE: vg_bench_press contiene 2 conjuntos primary distintos. || 3.2_DEAD_STABILIZER_GATE: Tiene stabilizers pero ssc=0.2<1.5; el gate puede volverlos dato muerto. || 3.1_IQR_CNC: cnc=2.8 es outlier IQR para tipo=Accesorio, equipo=Mancuerna (2.08–2.27). || 3.1_IQR_SSC: ssc=0.2 es outlier IQR para tipo=Accesorio, equipo=Mancuerna (0.50–0.50).",
53,tren_superior_press_inclinado_maquina_convergente,Press Inclinado en Máquina Convergente,Básico,Máquina,Empuje Diagonal,,2.2,1.8,0.1,1.5,,Pectorales:primary:1:clavicular | Deltoides:secondary:0.5:anterior | Tríceps:secondary:0.5:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""clavicular"" en Pectorales.",YES
54,tren_superior_press_inclinado_smith,Press Inclinado en Smith,Básico,Máquina Smith,Empuje Diagonal,,2.2,1.8,0.1,1.5,,Pectorales:primary:1:clavicular | Deltoides:secondary:0.5:anterior | Tríceps:secondary:0.5:,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""clavicular"" en Pectorales.",
55,nuevo_press_pines_barra,Press desde Pines con Barra (Pin Press),Accesorio,Barra,Empuje Horizontal,vg_bench_press,4.2,4.5,0.5,2.2,Pectorales,Pectorales:primary:1: | Deltoides:secondary:0.5:anterior | Tríceps:secondary:0.5: | Core:stabilizer:0.4:,2,5,ORANGE,2.4_VARIANT_PRIMARY_DIVERGENCE | 3.2_DEAD_STABILIZER_GATE | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_TTC,"2.4_VARIANT_PRIMARY_DIVERGENCE: vg_bench_press contiene 2 conjuntos primary distintos. || 3.2_DEAD_STABILIZER_GATE: Tiene stabilizers pero ssc=0.5<1.5; el gate puede volverlos dato muerto. || 3.1_IQR_CNC: cnc=4.5 es outlier IQR para tipo=Accesorio, equipo=Barra (2.20–2.20). || 3.1_IQR_EFC: efc=4.2 es outlier IQR para tipo=Accesorio, equipo=Barra (2.80–2.80). || 3.1_IQR_TTC: ttc=2.2 es outlier IQR para tipo=Accesorio, equipo=Barra (2.00–2.00).",
56,nuevo_press_declinado_maquina_convergente,Press Declinado en Máquina Convergente,Aislamiento,Máquina,Empuje Horizontal,vg_chest_press,3.0,2.5,1.0,1.5,Pectorales,Pectorales:primary:1.0:inferior | Tríceps:secondary:0.5: | Deltoides:secondary:0.4:,0,1,BLUE,3.1_IQR_SSC,"3.1_IQR_SSC: ssc=1.0 es outlier IQR para tipo=Aislamiento, equipo=Máquina (-0.17–0.82).",
57,nuevo_press_inclinado_mancuernas_pronacion,Press Inclinado con Mancuernas con Rotación,Accesorio,Mancuerna,Empuje Horizontal,vg_chest_press,3.5,3.0,1.2,1.8,Pectorales,Pectorales:primary:1.0:superior | Deltoides:secondary:0.5: | Tríceps:secondary:0.4:,0,3,BLUE,3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC,"3.1_IQR_CNC: cnc=3.0 es outlier IQR para tipo=Accesorio, equipo=Mancuerna (2.08–2.27). || 3.1_IQR_EFC: efc=3.5 es outlier IQR para tipo=Accesorio, equipo=Mancuerna (2.05–3.25). || 3.1_IQR_SSC: ssc=1.2 es outlier IQR para tipo=Accesorio, equipo=Mancuerna (0.50–0.50).",
58,nuevo_press_pecho_pie_polea_doble,Press de Pecho de Pie en Polea Doble,Accesorio,Polea,Empuje Horizontal,vg_chest_cable,2.8,2.2,0.9,1.4,Pectorales,Pectorales:primary:1.0:medio | Tríceps:secondary:0.4: | Core:stabilizer:0.4:,0,6,YELLOW,3.2_DEAD_STABILIZER_GATE | 1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"3.2_DEAD_STABILIZER_GATE: Tiene stabilizers pero ssc=0.9<1.5; el gate puede volverlos dato muerto. || 1.5_FREE_EMPHASIS: Emphasis libre ""medio"" en Pectorales. || 3.1_IQR_CNC: cnc=2.2 es outlier IQR para tipo=Accesorio, equipo=Polea (2.00–2.00). || 3.1_IQR_EFC: efc=2.8 es outlier IQR para tipo=Accesorio, equipo=Polea (2.50–2.50). || 3.1_IQR_SSC: ssc=0.9 es outlier IQR para tipo=Accesorio, equipo=Polea (0.25–0.65). || 3.1_IQR_TTC: ttc=1.4 es outlier IQR para tipo=Accesorio, equipo=Polea (1.80–1.80).",
59,nuevo_press_banca_guillotina,Press de Banca en Guillotina (Gironda),Accesorio,Barra,Empuje Horizontal,vg_chest_press,4.0,3.8,1.5,2.2,Pectorales,Pectorales:primary:1.0:superior | Deltoides:secondary:0.5: | Tríceps:secondary:0.4:,0,3,BLUE,3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_TTC,"3.1_IQR_CNC: cnc=3.8 es outlier IQR para tipo=Accesorio, equipo=Barra (2.20–2.20). || 3.1_IQR_EFC: efc=4.0 es outlier IQR para tipo=Accesorio, equipo=Barra (2.80–2.80). || 3.1_IQR_TTC: ttc=2.2 es outlier IQR para tipo=Accesorio, equipo=Barra (2.00–2.00).",
60,nuevo_cruces_descendentes_polea_banco,Cruces Descendentes en Polea Alta con Banco,Aislamiento,Polea,Empuje Horizontal,vg_chest_cable,2.5,2.0,0.8,1.2,Pectorales,Pectorales:primary:1.0:inferior | Deltoides:stabilizer:0.3:,0,3,YELLOW,3.2_DEAD_STABILIZER_GATE | 3.1_IQR_SSC | 3.1_IQR_TTC,"3.2_DEAD_STABILIZER_GATE: Tiene stabilizers pero ssc=0.8<1.5; el gate puede volverlos dato muerto. || 3.1_IQR_SSC: ssc=0.8 es outlier IQR para tipo=Aislamiento, equipo=Polea (-0.05–0.35). || 3.1_IQR_TTC: ttc=1.2 es outlier IQR para tipo=Aislamiento, equipo=Polea (1.35–1.75).",
61,nuevo_fondos_barra_recta,Fondos de Pecho en Barra Recta,Básico,Peso Corporal,Empuje Vertical Descenso,vg_dips,4.2,4.0,1.6,2.3,Pectorales,Pectorales:primary:1.0:inferior | Tríceps:secondary:0.6: | Core:stabilizer:0.4:,0,0,,,,
62,nuevo_flexiones_deslizadores,Flexiones con Deslizadores (Slide Fly Push-ups),Accesorio,Peso Corporal,Empuje Horizontal,vg_pushups,3.2,3.0,1.1,1.6,Pectorales,Pectorales:primary:1.0:medio | Tríceps:secondary:0.5: | Core:stabilizer:0.4:,0,6,YELLOW,3.2_DEAD_STABILIZER_GATE | 1.5_FREE_EMPHASIS | 3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"3.2_DEAD_STABILIZER_GATE: Tiene stabilizers pero ssc=1.1<1.5; el gate puede volverlos dato muerto. || 1.5_FREE_EMPHASIS: Emphasis libre ""medio"" en Pectorales. || 3.1_IQR_CNC: cnc=3.0 es outlier IQR para tipo=Accesorio, equipo=Peso Corporal (1.98–2.57). || 3.1_IQR_EFC: efc=3.2 es outlier IQR para tipo=Accesorio, equipo=Peso Corporal (2.80–2.80). || 3.1_IQR_SSC: ssc=1.1 es outlier IQR para tipo=Accesorio, equipo=Peso Corporal (0.50–0.50). || 3.1_IQR_TTC: ttc=1.6 es outlier IQR para tipo=Accesorio, equipo=Peso Corporal (1.63–2.22).",
63,nuevo_press_inclinado_unilateral_smith,Press Inclinado Guiado a Un Brazo,Accesorio,Máquina Smith,Empuje Horizontal,vg_chest_press,3.0,2.6,1.0,1.5,Pectorales,Pectorales:primary:1.0:superior | Deltoides:secondary:0.4: | Tríceps:secondary:0.4:,0,4,BLUE,3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC | 3.1_IQR_TTC,"3.1_IQR_CNC: cnc=2.6 es outlier IQR para tipo=Accesorio, equipo=Máquina Smith (2.20–2.20). || 3.1_IQR_EFC: efc=3.0 es outlier IQR para tipo=Accesorio, equipo=Máquina Smith (2.80–2.80). || 3.1_IQR_SSC: ssc=1.0 es outlier IQR para tipo=Accesorio, equipo=Máquina Smith (0.50–0.50). || 3.1_IQR_TTC: ttc=1.5 es outlier IQR para tipo=Accesorio, equipo=Máquina Smith (2.00–2.00).",
64,nuevo_flexiones_spiderman,Flexiones Spiderman,Accesorio,Peso Corporal,Empuje Horizontal,vg_pushups,3.5,3.2,1.2,1.8,Pectorales,Pectorales:primary:1.0: | Core:secondary:0.7: | Tríceps:secondary:0.4:,0,3,BLUE,3.1_IQR_CNC | 3.1_IQR_EFC | 3.1_IQR_SSC,"3.1_IQR_CNC: cnc=3.2 es outlier IQR para tipo=Accesorio, equipo=Peso Corporal (1.98–2.57). || 3.1_IQR_EFC: efc=3.5 es outlier IQR para tipo=Accesorio, equipo=Peso Corporal (2.80–2.80). || 3.1_IQR_SSC: ssc=1.2 es outlier IQR para tipo=Accesorio, equipo=Peso Corporal (0.50–0.50).",
65,triceps_rompecraneos_barra_recta,Rompecráneos con Barra Recta,Aislamiento,Barra,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
66,triceps_rompecraneos_barra_ez,Rompecráneos con Barra EZ,Aislamiento,Barra EZ,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
67,triceps_rompecraneos_barra_neutra,Rompecráneos con Barra de Agarre Neutro,Aislamiento,Barra de Agarre Neutro,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,YES
68,triceps_rompecraneos_mancuernas,Rompecráneos con Mancuernas,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
69,triceps_rompecraneos_kettlebell,Rompecráneos con Kettlebell,Aislamiento,Kettlebell,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
70,triceps_rompecraneos_polea,Rompecráneos en Polea,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
71,triceps_rompecraneos_polea_unilateral,Rompecráneos en Polea Unilateral,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
72,triceps_rompecraneos_banda,Rompecráneos en Banda Elástica,Aislamiento,Banda Elástica,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
73,triceps_rompecraneos_declinado_barra_ez,Rompecráneos Declinado con Barra EZ,Aislamiento,Barra EZ,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,YES
74,triceps_rompecraneos_declinado_mancuernas,Rompecráneos Declinado con Mancuernas,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
75,triceps_rompecraneos_suelo_barra_ez,Rompecráneos en el Suelo con Barra EZ,Aislamiento,Barra EZ,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
76,triceps_rompecraneos_suelo_mancuernas,Rompecráneos en el Suelo con Mancuernas,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
77,triceps_press_frances_barra_recta,Press Francés con Barra Recta,Aislamiento,Barra,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
78,triceps_press_frances_barra_ez,Press Francés con Barra EZ,Aislamiento,Barra EZ,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
79,triceps_press_frances_barra_neutra,Press Francés con Barra de Agarre Neutro,Aislamiento,Barra de Agarre Neutro,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
80,triceps_press_frances_mancuernas,Press Francés con Mancuernas,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
81,triceps_press_frances_kettlebell,Press Francés con Kettlebell,Aislamiento,Kettlebell,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,YES
82,triceps_press_frances_polea,Press Francés en Polea,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
83,triceps_press_frances_polea_unilateral,Press Francés en Polea Unilateral,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
84,triceps_press_frances_banda,Press Francés en Banda Elástica,Aislamiento,Banda Elástica,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
85,triceps_press_frances_declinado_barra_ez,Press Francés Declinado con Barra EZ,Aislamiento,Barra EZ,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
86,triceps_press_frances_declinado_mancuernas,Press Francés Declinado con Mancuernas,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
87,triceps_press_frances_suelo_barra_ez,Press Francés en el Suelo con Barra EZ,Aislamiento,Barra EZ,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
88,triceps_press_frances_suelo_mancuernas,Press Francés en el Suelo con Mancuernas,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
89,triceps_overhead_barra_recta,Extensión de Tríceps Overhead con Barra Recta,Aislamiento,Barra,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,
90,triceps_overhead_barra_ez,Extensión de Tríceps Overhead con Barra EZ,Aislamiento,Barra EZ,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,
91,triceps_overhead_barra_neutra,Extensión de Tríceps Overhead con Barra de Agarre Neutro,Aislamiento,Barra de Agarre Neutro,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,YES
92,triceps_overhead_mancuerna,Extensión de Tríceps Overhead con Mancuerna,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,YES
93,triceps_overhead_kettlebell,Extensión de Tríceps Overhead con Kettlebell,Aislamiento,Kettlebell,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,
94,triceps_overhead_polea,Extensión de Tríceps Overhead en Polea,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,
95,triceps_overhead_polea_unilateral,Extensión de Tríceps Overhead en Polea Unilateral,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,
96,triceps_overhead_banda,Extensión de Tríceps Overhead en Banda Elástica,Aislamiento,Banda Elástica,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,
97,triceps_overhead_disco,Extensión de Tríceps Overhead con Disco,Aislamiento,Disco,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,
98,triceps_patada_mancuerna,Patada de Tríceps con Mancuerna,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:lateral,0,0,,,,YES
99,triceps_patada_polea,Patada de Tríceps en Polea,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:lateral,0,0,,,,
100,triceps_patada_polea_unilateral,Patada de Tríceps en Polea Unilateral,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:lateral,0,0,,,,
101,triceps_patada_kettlebell,Patada de Tríceps con Kettlebell,Aislamiento,Kettlebell,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:lateral,0,0,,,,
102,triceps_patada_banda,Patada de Tríceps en Banda Elástica,Aislamiento,Banda Elástica,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:lateral,0,0,,,,
103,triceps_pushdown_polea,Extensión de Tríceps en Polea Alta,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
104,triceps_pushdown_polea_unilateral,Extensión de Tríceps en Polea Alta Unilateral,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
105,triceps_pushdown_banda,Extensión de Tríceps en Banda Elástica,Aislamiento,Banda Elástica,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
106,triceps_jm_press_barra_recta,JM Press con Barra Recta,Aislamiento,Barra,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Pectorales:secondary:0.5: | Deltoides:secondary:0.5:,0,0,,,,
107,triceps_jm_press_barra_ez,JM Press con Barra EZ,Aislamiento,Barra EZ,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Pectorales:secondary:0.5: | Deltoides:secondary:0.5:,0,0,,,,
108,triceps_jm_press_barra_neutra,JM Press con Barra de Agarre Neutro,Aislamiento,Barra de Agarre Neutro,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Pectorales:secondary:0.5: | Deltoides:secondary:0.5:,0,0,,,,
109,triceps_jm_press_mancuernas,JM Press con Mancuernas,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Pectorales:secondary:0.5: | Deltoides:secondary:0.5:,0,0,,,,
110,triceps_jm_press_kettlebell,JM Press con Kettlebell,Aislamiento,Kettlebell,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Pectorales:secondary:0.5: | Deltoides:secondary:0.5:,0,0,,,,YES
111,triceps_jm_press_smith,JM Press en Máquina Smith,Aislamiento,Máquina Smith,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Pectorales:secondary:0.5:,0,0,,,,
112,triceps_jm_press_polea,JM Press en Polea,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Pectorales:secondary:0.5:,0,0,,,,
113,triceps_jm_press_banda,JM Press en Banda Elástica,Aislamiento,Banda Elástica,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Pectorales:secondary:0.5:,0,0,,,,
114,triceps_tate_press_mancuernas,Tate Press con Mancuernas,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:medial,0,0,,,,
115,triceps_tate_press_kettlebell,Tate Press con Kettlebell,Aislamiento,Kettlebell,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:medial,0,0,,,,
116,triceps_tate_press_barra_ez,Tate Press con Barra EZ,Aislamiento,Barra EZ,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:medial,0,0,,,,
117,triceps_tate_press_polea,Tate Press en Polea,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:medial,0,0,,,,
118,triceps_tate_press_polea_unilateral,Tate Press en Polea Unilateral,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:medial,0,0,,,,
119,triceps_tate_press_banda,Tate Press en Banda Elástica,Aislamiento,Banda Elástica,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:medial,0,0,,,,
120,triceps_katana_polea,Extensiones Katana en Polea,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,
121,triceps_katana_polea_unilateral,Extensiones Katana en Polea Unilateral,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,
122,triceps_katana_mancuerna,Extensiones Katana con Mancuerna,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,
123,triceps_katana_kettlebell,Extensiones Katana con Kettlebell,Aislamiento,Kettlebell,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,
124,triceps_katana_banda,Extensiones Katana en Banda Elástica,Aislamiento,Banda Elástica,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,YES
125,triceps_crossbody_polea,Extensión de Tríceps Cruzada en Polea,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:lateral,0,0,,,,
126,triceps_crossbody_polea_unilateral,Extensión de Tríceps Cruzada en Polea Unilateral,Aislamiento,Polea,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:lateral,0,0,,,,
127,triceps_crossbody_mancuerna,Extensión de Tríceps Cruzada con Mancuerna,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:lateral,0,0,,,,YES
128,triceps_crossbody_kettlebell,Extensión de Tríceps Cruzada con Kettlebell,Aislamiento,Kettlebell,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:lateral,0,0,,,,YES
129,triceps_crossbody_banda,Extensión de Tríceps Cruzada en Banda Elástica,Aislamiento,Banda Elástica,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:lateral,0,0,,,,
130,triceps_press_california_barra_recta,Press California con Barra Recta,Aislamiento,Barra,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Pectorales:secondary:0.5:,0,0,,,,
131,triceps_press_california_barra_ez,Press California con Barra EZ,Aislamiento,Barra EZ,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Pectorales:secondary:0.5:,0,0,,,,
132,triceps_press_california_mancuernas,Press California con Mancuernas,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Pectorales:secondary:0.5:,0,0,,,,
133,triceps_extension_pjr_mancuerna,Extensión PJR con Mancuerna,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Dorsales:secondary:0.5:,0,0,,,,
134,triceps_extension_pjr_kettlebell,Extensión PJR con Kettlebell,Aislamiento,Kettlebell,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Dorsales:secondary:0.5:,0,0,,,,
135,triceps_rolling_extension_mancuernas,Rolling Triceps Extensions con Mancuernas,Aislamiento,Mancuerna,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,YES
136,triceps_rolling_extension_barra_ez,Rolling Triceps Extensions con Barra EZ,Aislamiento,Barra EZ,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,YES
137,triceps_extension_trx,Extensiones de Tríceps en TRX,Aislamiento,TRX,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1: | Deltoides:secondary:0.5:,0,0,,,,
138,triceps_extension_maquina,Extensión de Tríceps en Máquina,Aislamiento,Máquina,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
139,triceps_overhead_maquina,Extensión de Tríceps Overhead en Máquina,Aislamiento,Máquina,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:larga,0,0,,,,
140,triceps_press_maquina,Press de Tríceps en Máquina,Aislamiento,Máquina,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:Pectorales,0,1,BLUE,1.5_FREE_EMPHASIS,"1.5_FREE_EMPHASIS: Emphasis libre ""Pectorales"" en Tríceps.",
141,triceps_flexiones_esfinge,Extensiones de Tríceps en Suelo (Flexiones Esfinge / Sphinx Push-Up),Aislamiento,Peso Corporal,Extensión Codo,,2.2,1.8,0.2,1.6,Tríceps,Tríceps:primary:1:,0,0,,,,
